"_tid","v","_vp","c","fid","fuid","mime","pr","set","u"
"56681133#AgAD-QcAAkVRkw4","смузи я борщ пригото","сму","1700762687","CAACAgIAAxkBAAIJgmVflDe4w3xasJ3fLlGWMCBC_W8UAAL5BwACRVGTDmHL_nli1SBGMwQ","AgAD-QcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD-QcAAkVRkw4","я борщ приготовила","я б","1700763243","CAACAgIAAxkBAAIJnWVflmY5HvTMU4Yf51HINb_6vCpJAAL5BwACRVGTDmHL_nli1SBGMwQ","AgAD-QcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD_xgAAlrJaUs","плачет","пла","1700817244","CAACAgIAAxUAAWVgaGtbW4ZduKp8reJxcAGU8wp_AAL_GAACWslpS9RfZiuNDb5UMwQ","AgAD_xgAAlrJaUs","","","Haruhi_Suzumiya_Stickers","56681133"
"56681133#AgAD_xgAAlrJaUs","харухи плачет","хар","1700817244","CAACAgIAAxUAAWVgaGtbW4ZduKp8reJxcAGU8wp_AAL_GAACWslpS9RfZiuNDb5UMwQ","AgAD_xgAAlrJaUs","","","Haruhi_Suzumiya_Stickers","56681133"
"56681133#AgADqTYAAt3MMEg","брат за то что разре","бра","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADqTYAAt3MMEg","гифку","гиф","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADqTYAAt3MMEg","за то что разрешил с","""за ""","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADqTYAAt3MMEg","мавпа","мав","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADqTYAAt3MMEg","разрешил спихдить ги","раз","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADqTYAAt3MMEg","спасибо брат за то ч","спа","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADqTYAAt3MMEg","спихдить гифку","спи","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADqTYAAt3MMEg","то что разрешил спих","""то ""","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADqTYAAt3MMEg","украсть гифку","укр","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADqTYAAt3MMEg","что разрешил спихдит","что","1718870918","CAACAgIAAxUAAWZz4UO2kApxwX0K4ClO8Vo_xSY0AAKpNgAC3cwwSFO9lGEQKD4tNQQ","AgADqTYAAt3MMEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADGTUAAiQESUs","ви як ви","""ви ""","1710527996","CgACAgIAAxkBAAIeO2X0ld2YHx9kuxvlwrMsoYmIXtaFAAIZNQACJARJS-CYWMHqiNKcNAQ","AgADGTUAAiQESUs","1","","","56681133"
"56681133#AgADGTUAAiQESUs","доброго ранку друзі","доб","1710527996","CgACAgIAAxkBAAIeO2X0ld2YHx9kuxvlwrMsoYmIXtaFAAIZNQACJARJS-CYWMHqiNKcNAQ","AgADGTUAAiQESUs","1","","","56681133"
"56681133#AgADGTUAAiQESUs","друзі","дру","1710527996","CgACAgIAAxkBAAIeO2X0ld2YHx9kuxvlwrMsoYmIXtaFAAIZNQACJARJS-CYWMHqiNKcNAQ","AgADGTUAAiQESUs","1","","","56681133"
"56681133#AgADGTUAAiQESUs","мавпа","мав","1710527996","CgACAgIAAxkBAAIeO2X0ld2YHx9kuxvlwrMsoYmIXtaFAAIZNQACJARJS-CYWMHqiNKcNAQ","AgADGTUAAiQESUs","1","","","56681133"
"56681133#AgADGTUAAiQESUs","ранку друзі","ран","1710527996","CgACAgIAAxkBAAIeO2X0ld2YHx9kuxvlwrMsoYmIXtaFAAIZNQACJARJS-CYWMHqiNKcNAQ","AgADGTUAAiQESUs","1","","","56681133"
"56681133#AgADGTUAAiQESUs","шо ви як ви","""шо ""","1710527996","CgACAgIAAxkBAAIeO2X0ld2YHx9kuxvlwrMsoYmIXtaFAAIZNQACJARJS-CYWMHqiNKcNAQ","AgADGTUAAiQESUs","1","","","56681133"
"56681133#AgADGTUAAiQESUs","що ви як ви","""що ""","1710527996","CgACAgIAAxkBAAIeO2X0ld2YHx9kuxvlwrMsoYmIXtaFAAIZNQACJARJS-CYWMHqiNKcNAQ","AgADGTUAAiQESUs","1","","","56681133"
"56681133#AgADGTUAAiQESUs","як ви","""як ""","1710527996","CgACAgIAAxkBAAIeO2X0ld2YHx9kuxvlwrMsoYmIXtaFAAIZNQACJARJS-CYWMHqiNKcNAQ","AgADGTUAAiQESUs","1","","","56681133"
"56681133#AgADsUMAAv3MyUk","боня","бон","1706620249","CAACAgIAAxkBAAIciGW49U2jr4Q8QPWu2Y2ZhxKkAjRxAAKxQwAC_czJSbBlIEKqhijMNAQ","AgADsUMAAv3MyUk","","false","","56681133"
"56681133#AgADPAcAAkVRkw4","грозный топ","гро","1700761861","CAACAgIAAxUAAWVc176I7qVuOBs5FMD7aKpOyEW_AAI8BwACRVGTDtcF2QtlrIsLMwQ","AgADPAcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADPAcAAkVRkw4","топ","топ","1700761860","CAACAgIAAxUAAWVc176I7qVuOBs5FMD7aKpOyEW_AAI8BwACRVGTDtcF2QtlrIsLMwQ","AgADPAcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADjxsAAj36mEs","арестович","аре","1700769926","CAACAgIAAxUAAWVfr3julY1stu0XKVGwZnLzDVWaAAKPGwACPfqYS3SLZeGIzdjBMwQ","AgADjxsAAj36mEs","","","arestovych_animated","56681133"
"56681133#AgADhR4AAkJj0Uk","бандере","бан","1700824663","CAACAgIAAxkDAAIT0WVghlFzeZljNRvB5XncN6wDwQPRAAKFHgACQmPRScXpfISuke2ZMwQ","AgADhR4AAkJj0Uk","","","opersvodki_stickers","56681133"
"56681133#AgADhR4AAkJj0Uk","к бандере","к б","1700824663","CAACAgIAAxkDAAIT0WVghlFzeZljNRvB5XncN6wDwQPRAAKFHgACQmPRScXpfISuke2ZMwQ","AgADhR4AAkJj0Uk","","","opersvodki_stickers","56681133"
"56681133#AgADhR4AAkJj0Uk","отправлен к бандере","отп","1700824663","CAACAgIAAxkDAAIT0WVghlFzeZljNRvB5XncN6wDwQPRAAKFHgACQmPRScXpfISuke2ZMwQ","AgADhR4AAkJj0Uk","","","opersvodki_stickers","56681133"
"56681133#AgAD2wAD6v0qFw","вау гойдалка","вау","1700828765","CAACAgIAAxkDAAIUnGVglkqgEfGtI2w3YNJr_OK9Y0QGAALbAAPq_SoXMSVQRy3hTp8zBA","AgAD2wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgAD2wAD6v0qFw","гойдалка","гой","1700828765","CAACAgIAAxkDAAIUnGVglkqgEfGtI2w3YNJr_OK9Y0QGAALbAAPq_SoXMSVQRy3hTp8zBA","AgAD2wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgAD2wAD6v0qFw","повешаться","пов","1700828765","CAACAgIAAxkDAAIUnGVglkqgEfGtI2w3YNJr_OK9Y0QGAALbAAPq_SoXMSVQRy3hTp8zBA","AgAD2wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgAD2wAD6v0qFw","суицид","суи","1700828765","CAACAgIAAxkDAAIUnGVglkqgEfGtI2w3YNJr_OK9Y0QGAALbAAPq_SoXMSVQRy3hTp8zBA","AgAD2wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgADQBEAAgL1UEk","від кринжу","від","1700768967","CAACAgIAAxUAAWVfqtUgNLrv-L6l6GymiojZtebAAAJAEQACAvVQScjtl4aHoRsYMwQ","AgADQBEAAgL1UEk","","","ukrainianplease","56681133"
"56681133#AgADQBEAAgL1UEk","крінж","крі","1700768967","CAACAgIAAxUAAWVfqtUgNLrv-L6l6GymiojZtebAAAJAEQACAvVQScjtl4aHoRsYMwQ","AgADQBEAAgL1UEk","","","ukrainianplease","56681133"
"56681133#AgADQBEAAgL1UEk","от кринжа","""от ""","1700768967","CAACAgIAAxUAAWVfqtUgNLrv-L6l6GymiojZtebAAAJAEQACAvVQScjtl4aHoRsYMwQ","AgADQBEAAgL1UEk","","","ukrainianplease","56681133"
"56681133#AgADQBEAAgL1UEk","помер від кринжу","пом","1700768967","CAACAgIAAxUAAWVfqtUgNLrv-L6l6GymiojZtebAAAJAEQACAvVQScjtl4aHoRsYMwQ","AgADQBEAAgL1UEk","","","ukrainianplease","56681133"
"56681133#AgADQBEAAgL1UEk","умер от кринжа","уме","1700768967","CAACAgIAAxUAAWVfqtUgNLrv-L6l6GymiojZtebAAAJAEQACAvVQScjtl4aHoRsYMwQ","AgADQBEAAgL1UEk","","","ukrainianplease","56681133"
"56681133#AgADXwwAAqzc0VM","ахуе","аху","1700761864","CAACAgQAAxUAAWVfEdymhCcnEYVp68G2N1cOfHfQAAJfDAACrNzRU0EMiSF06d_hMwQ","AgADXwwAAqzc0VM","","","DEPTHOS","56681133"
"56681133#AgADXwwAAqzc0VM","в ахуе","в а","1700761865","CAACAgQAAxUAAWVfEdymhCcnEYVp68G2N1cOfHfQAAJfDAACrNzRU0EMiSF06d_hMwQ","AgADXwwAAqzc0VM","","","DEPTHOS","56681133"
"56681133#AgADXwwAAqzc0VM","в шоке","в ш","1700761863","CAACAgQAAxUAAWVfEdymhCcnEYVp68G2N1cOfHfQAAJfDAACrNzRU0EMiSF06d_hMwQ","AgADXwwAAqzc0VM","","","DEPTHOS","56681133"
"56681133#AgADXwwAAqzc0VM","шоке","шок","1700761862","CAACAgQAAxUAAWVfEdymhCcnEYVp68G2N1cOfHfQAAJfDAACrNzRU0EMiSF06d_hMwQ","AgADXwwAAqzc0VM","","","DEPTHOS","56681133"
"56681133#AgADsgsAAgyx6Eo","hearts","hea","1700763805","CAACAgIAAxkDAAIKXmVfmJIX3qH3Qi4xGCsobYk8MfCvAAKyCwACDLHoStWpA4T4ZnKKMwQ","AgADsgsAAgyx6Eo","","","fbrruus","56681133"
"56681133#AgADsgsAAgyx6Eo","ily","ily","1700763805","CAACAgIAAxkDAAIKXmVfmJIX3qH3Qi4xGCsobYk8MfCvAAKyCwACDLHoStWpA4T4ZnKKMwQ","AgADsgsAAgyx6Eo","","","fbrruus","56681133"
"56681133#AgADsgsAAgyx6Eo","люблю","люб","1700763805","CAACAgIAAxkDAAIKXmVfmJIX3qH3Qi4xGCsobYk8MfCvAAKyCwACDLHoStWpA4T4ZnKKMwQ","AgADsgsAAgyx6Eo","","","fbrruus","56681133"
"56681133#AgADsgsAAgyx6Eo","сердечки","сер","1700763805","CAACAgIAAxkDAAIKXmVfmJIX3qH3Qi4xGCsobYk8MfCvAAKyCwACDLHoStWpA4T4ZnKKMwQ","AgADsgsAAgyx6Eo","","","fbrruus","56681133"
"56681133#AgAD8iIAAp92GUs","и спать","и с","1700822528","CAACAgIAAxUAAWVgfI9TdkyHGWO_Exr-8co9leqJAALyIgACn3YZS1GkDNXZgeogMwQ","AgAD8iIAAp92GUs","","","memesukraine","56681133"
"56681133#AgAD8iIAAp92GUs","писять и спать","пис","1700822528","CAACAgIAAxUAAWVgfI9TdkyHGWO_Exr-8co9leqJAALyIgACn3YZS1GkDNXZgeogMwQ","AgAD8iIAAp92GUs","","","memesukraine","56681133"
"56681133#AgAD8iIAAp92GUs","пісяти і спати","піс","1700822528","CAACAgIAAxUAAWVgfI9TdkyHGWO_Exr-8co9leqJAALyIgACn3YZS1GkDNXZgeogMwQ","AgAD8iIAAp92GUs","","","memesukraine","56681133"
"56681133#AgAD8iIAAp92GUs","спати","спа","1700822528","CAACAgIAAxUAAWVgfI9TdkyHGWO_Exr-8co9leqJAALyIgACn3YZS1GkDNXZgeogMwQ","AgAD8iIAAp92GUs","","","memesukraine","56681133"
"56681133#AgAD8iIAAp92GUs","спать","спа","1700822528","CAACAgIAAxUAAWVgfI9TdkyHGWO_Exr-8co9leqJAALyIgACn3YZS1GkDNXZgeogMwQ","AgAD8iIAAp92GUs","","","memesukraine","56681133"
"56681133#AgAD8iIAAp92GUs","і спати","і с","1700822528","CAACAgIAAxUAAWVgfI9TdkyHGWO_Exr-8co9leqJAALyIgACn3YZS1GkDNXZgeogMwQ","AgAD8iIAAp92GUs","","","memesukraine","56681133"
"56681133#AgAD3QEAArZlQUc","chikita","chi","1700829944","CAACAgEAAxUAAWVgmri1OtbqwOGODlrnRRGRCtXKAALdAQACtmVBR9hx7OGrrLgaMwQ","AgAD3QEAArZlQUc","","","Rei_Chiquita","56681133"
"56681133#AgAD3QEAArZlQUc","чикита","чик","1700829944","CAACAgEAAxUAAWVgmri1OtbqwOGODlrnRRGRCtXKAALdAQACtmVBR9hx7OGrrLgaMwQ","AgAD3QEAArZlQUc","","","Rei_Chiquita","56681133"
"56681133#AgAD3QEAArZlQUc","чікіта","чік","1700829944","CAACAgEAAxUAAWVgmri1OtbqwOGODlrnRRGRCtXKAALdAQACtmVBR9hx7OGrrLgaMwQ","AgAD3QEAArZlQUc","","","Rei_Chiquita","56681133"
"7283618606#AgADdQoAAnr7uUc","chifan","chi","1724070582","CAACAgEAAxUAAWbDONhTtePI39sDtA7uTfNUlWqwAAJ1CgACevu5RwQKavUixNxqNQQ","AgADdQoAAnr7uUc","","","pa_iEYwLYkzrTLVodluIgyc_by_SigStick22Bot","7283618606"
"56681133#AgADEwADkp8eEQ","заебался","зае","1700899620","CAACAgIAAxkDAAIZL2VhqxwxOySD77snGCaFEs2TTvdCAAITAAOSnx4R5Wbe3hkCUDkzBA","AgADEwADkp8eEQ","","","Catkus","56681133"
"56681133#AgADEwADkp8eEQ","котик заебался","кот","1700899620","CAACAgIAAxkDAAIZL2VhqxwxOySD77snGCaFEs2TTvdCAAITAAOSnx4R5Wbe3hkCUDkzBA","AgADEwADkp8eEQ","","","Catkus","56681133"
"56681133#AgADTRgAAu10IEs","арестович разочарова","аре","1700769861","CAACAgIAAxUAAWVfr3i0E5Q2ysZaK4CKMtwy-hYlAAJNGAAC7XQgS5V2kr8-bzGMMwQ","AgADTRgAAu10IEs","","","arestovych_animated","56681133"
"56681133#AgADTRgAAu10IEs","разочарован","раз","1700769861","CAACAgIAAxUAAWVfr3i0E5Q2ysZaK4CKMtwy-hYlAAJNGAAC7XQgS5V2kr8-bzGMMwQ","AgADTRgAAu10IEs","","","arestovych_animated","56681133"
"56681133#AgAD_AIAAqKK8Qc","волшебный рецептик и","вол","1700820684","CAACAgIAAxUAAWVdn8bFRbWsgBUnoivPpxfUYTVsAAL8AgACoorxB6CGqrpyB-pcMwQ","AgAD_AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD_AIAAqKK8Qc","выздоравливай","выз","1700820685","CAACAgIAAxUAAWVdn8bFRbWsgBUnoivPpxfUYTVsAAL8AgACoorxB6CGqrpyB-pcMwQ","AgAD_AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD_AIAAqKK8Qc","и выздоравливай","и в","1700820684","CAACAgIAAxUAAWVdn8bFRbWsgBUnoivPpxfUYTVsAAL8AgACoorxB6CGqrpyB-pcMwQ","AgAD_AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD_AIAAqKK8Qc","лови волшебный рецеп","лов","1700820684","CAACAgIAAxUAAWVdn8bFRbWsgBUnoivPpxfUYTVsAAL8AgACoorxB6CGqrpyB-pcMwQ","AgAD_AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD_AIAAqKK8Qc","одноклассники лови в","одн","1700820684","CAACAgIAAxUAAWVdn8bFRbWsgBUnoivPpxfUYTVsAAL8AgACoorxB6CGqrpyB-pcMwQ","AgAD_AIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD_AIAAqKK8Qc","рецептик и выздоравл","рец","1700820684","CAACAgIAAxUAAWVdn8bFRbWsgBUnoivPpxfUYTVsAAL8AgACoorxB6CGqrpyB-pcMwQ","AgAD_AIAAqKK8Qc","","","VsratyeOk","56681133"
"373595935#AgADGAADNElAHg","рыбка","рыб","1700761866","CAACAgIAAxkBAAICLmVdl6QlR2pU1o411CpQ8SzV9cZRAAIYAAM0SUAeIqmE-J-7Ij4zBA","AgADGAADNElAHg","","","SillySeal","373595935"
"56681133#AgADGAcAAkVRkw4","а это я","а э","1700761868","CAACAgIAAxUAAWVc175eut2mR0ThdOta6qSxtvsjAAIYBwACRVGTDvbaCqGJrfY7MwQ","AgADGAcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADGAcAAkVRkw4","это ты","это","1700761867","CAACAgIAAxUAAWVc175eut2mR0ThdOta6qSxtvsjAAIYBwACRVGTDvbaCqGJrfY7MwQ","AgADGAcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADGAcAAkVRkw4","это я","это","1700761870","CAACAgIAAxUAAWVc175eut2mR0ThdOta6qSxtvsjAAIYBwACRVGTDvbaCqGJrfY7MwQ","AgADGAcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADxikAArQPwUo","мне не пишешь","мне","1700837528","CAACAgIAAxkDAAIEbWVeCOXbAvr4a_DPf_kLqtvrGeGfAALGKQACtA_BSvTJZunFT-neMwQ","AgADxikAArQPwUo","","","Cutecatsmeme","56681133"
"56681133#AgADxikAArQPwUo","не пишешь","""не ""","1700837528","CAACAgIAAxkDAAIEbWVeCOXbAvr4a_DPf_kLqtvrGeGfAALGKQACtA_BSvTJZunFT-neMwQ","AgADxikAArQPwUo","","","Cutecatsmeme","56681133"
"56681133#AgADxikAArQPwUo","пишешь","пиш","1700837528","CAACAgIAAxkDAAIEbWVeCOXbAvr4a_DPf_kLqtvrGeGfAALGKQACtA_BSvTJZunFT-neMwQ","AgADxikAArQPwUo","","","Cutecatsmeme","56681133"
"56681133#AgADxikAArQPwUo","почему мне не пишешь","поч","1700837528","CAACAgIAAxkDAAIEbWVeCOXbAvr4a_DPf_kLqtvrGeGfAALGKQACtA_BSvTJZunFT-neMwQ","AgADxikAArQPwUo","","","Cutecatsmeme","56681133"
"56681133#AgADxikAArQPwUo","почему не пишешь","поч","1700837528","CAACAgIAAxkDAAIEbWVeCOXbAvr4a_DPf_kLqtvrGeGfAALGKQACtA_BSvTJZunFT-neMwQ","AgADxikAArQPwUo","","","Cutecatsmeme","56681133"
"56681133#AgADo0YAAkeBaUs","боня злая","бон","1710002502","CAACAgIAAxkDAAIeD2XskTuDRLef-qnB2A-uUMN4UsMmAAKjRgACR4FpS3McE2Ojy6OCNAQ","AgADo0YAAkeBaUs","","","","56681133"
"56681133#AgADo0YAAkeBaUs","боня планшет","бон","1710002502","CAACAgIAAxkDAAIeD2XskTuDRLef-qnB2A-uUMN4UsMmAAKjRgACR4FpS3McE2Ojy6OCNAQ","AgADo0YAAkeBaUs","","","","56681133"
"56681133#AgADo0YAAkeBaUs","боня работает","бон","1710002502","CAACAgIAAxkDAAIeD2XskTuDRLef-qnB2A-uUMN4UsMmAAKjRgACR4FpS3McE2Ojy6OCNAQ","AgADo0YAAkeBaUs","","","","56681133"
"56681133#AgADo0YAAkeBaUs","злая","зла","1710002502","CAACAgIAAxkDAAIeD2XskTuDRLef-qnB2A-uUMN4UsMmAAKjRgACR4FpS3McE2Ojy6OCNAQ","AgADo0YAAkeBaUs","","","","56681133"
"56681133#AgADo0YAAkeBaUs","планшет","пла","1710002502","CAACAgIAAxkDAAIeD2XskTuDRLef-qnB2A-uUMN4UsMmAAKjRgACR4FpS3McE2Ojy6OCNAQ","AgADo0YAAkeBaUs","","","","56681133"
"56681133#AgADo0YAAkeBaUs","работает","раб","1710002502","CAACAgIAAxkDAAIeD2XskTuDRLef-qnB2A-uUMN4UsMmAAKjRgACR4FpS3McE2Ojy6OCNAQ","AgADo0YAAkeBaUs","","","","56681133"
"56681133#AgADxwsAAvl5GVA","ah shit here we go a","""ah ""","1700761873","CAACAgQAAxUAAWVfEdxukZ3L__RuRiOHUtdCFqmgAALHCwAC-XkZUCLfpQfKwiHhMwQ","AgADxwsAAvl5GVA","","","DEPTHOS","56681133"
"56681133#AgADxwsAAvl5GVA","go again","""go ""","1700761872","CAACAgQAAxUAAWVfEdxukZ3L__RuRiOHUtdCFqmgAALHCwAC-XkZUCLfpQfKwiHhMwQ","AgADxwsAAvl5GVA","","","DEPTHOS","56681133"
"56681133#AgADxwsAAvl5GVA","here we go again","her","1700761875","CAACAgQAAxUAAWVfEdxukZ3L__RuRiOHUtdCFqmgAALHCwAC-XkZUCLfpQfKwiHhMwQ","AgADxwsAAvl5GVA","","","DEPTHOS","56681133"
"56681133#AgADxwsAAvl5GVA","shit here we go agai","shi","1700761874","CAACAgQAAxUAAWVfEdxukZ3L__RuRiOHUtdCFqmgAALHCwAC-XkZUCLfpQfKwiHhMwQ","AgADxwsAAvl5GVA","","","DEPTHOS","56681133"
"56681133#AgADxwsAAvl5GVA","we go again","""we ""","1700761871","CAACAgQAAxUAAWVfEdxukZ3L__RuRiOHUtdCFqmgAALHCwAC-XkZUCLfpQfKwiHhMwQ","AgADxwsAAvl5GVA","","","DEPTHOS","56681133"
"56681133#AgADuBYAAg2G-Us","ахахаха","аха","1700769365","CAACAgIAAxUAAWVfqtU1GGUio4fK8RO2j_zz3VqyAAK4FgACDYb5S1x8CubfmBKZMwQ","AgADuBYAAg2G-Us","","","ukrainianplease","56681133"
"56681133#AgADuBYAAg2G-Us","не смешно","""не ""","1700769365","CAACAgIAAxUAAWVfqtU1GGUio4fK8RO2j_zz3VqyAAK4FgACDYb5S1x8CubfmBKZMwQ","AgADuBYAAg2G-Us","","","ukrainianplease","56681133"
"56681133#AgADuBYAAg2G-Us","не смішно","""не ""","1700769365","CAACAgIAAxUAAWVfqtU1GGUio4fK8RO2j_zz3VqyAAK4FgACDYb5S1x8CubfmBKZMwQ","AgADuBYAAg2G-Us","","","ukrainianplease","56681133"
"56681133#AgADuBYAAg2G-Us","смешно","сме","1700769365","CAACAgIAAxUAAWVfqtU1GGUio4fK8RO2j_zz3VqyAAK4FgACDYb5S1x8CubfmBKZMwQ","AgADuBYAAg2G-Us","","","ukrainianplease","56681133"
"56681133#AgADuBYAAg2G-Us","смішно","смі","1700769365","CAACAgIAAxUAAWVfqtU1GGUio4fK8RO2j_zz3VqyAAK4FgACDYb5S1x8CubfmBKZMwQ","AgADuBYAAg2G-Us","","","ukrainianplease","56681133"
"56681133#AgAD1wIAAqKK8Qc","одноклассники чмоки","одн","1700817906","CAACAgIAAxUAAWVdn8bGE_wTt7JWfdSz0gekZ0qrAALXAgACoorxB6t-AdAHeXeDMwQ","AgAD1wIAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD1wIAAqKK8Qc","чмоки","чмо","1700817906","CAACAgIAAxUAAWVdn8bGE_wTt7JWfdSz0gekZ0qrAALXAgACoorxB6t-AdAHeXeDMwQ","AgAD1wIAAqKK8Qc","","","VsratyeOk","56681133"
"1909886542#AgADzREAAmBcuFQ","fuck","fuc","1729587759","CgACAgUAAxkBAAIkO2cXaid3Dd4FrMAeApW5BW627gp_AALNEQACYFy4VPeqR7BaEAhNNgQ","AgADzREAAmBcuFQ","1","","","1909886542"
"56681133#AgADQ1QAAkZTuUg","будь ласка","буд","1721177757","CAACAgIAAxkDAAIh5WaXFoshxxMGRfezr8edie6w9UzeAAJDVAACRlO5SDuzqqRhBmnFNQQ","AgADQ1QAAkZTuUg","","","","56681133"
"56681133#AgADQ1QAAkZTuUg","видаліть будь ласка","вид","1721177757","CAACAgIAAxkDAAIh5WaXFoshxxMGRfezr8edie6w9UzeAAJDVAACRlO5SDuzqqRhBmnFNQQ","AgADQ1QAAkZTuUg","","","","56681133"
"56681133#AgADQ1QAAkZTuUg","давай забудем","дав","1721177757","CAACAgIAAxkDAAIh5WaXFoshxxMGRfezr8edie6w9UzeAAJDVAACRlO5SDuzqqRhBmnFNQQ","AgADQ1QAAkZTuUg","","","","56681133"
"56681133#AgADQ1QAAkZTuUg","забудем","заб","1721177757","CAACAgIAAxkDAAIh5WaXFoshxxMGRfezr8edie6w9UzeAAJDVAACRlO5SDuzqqRhBmnFNQQ","AgADQ1QAAkZTuUg","","","","56681133"
"56681133#AgADQ1QAAkZTuUg","ласка","лас","1721177757","CAACAgIAAxkDAAIh5WaXFoshxxMGRfezr8edie6w9UzeAAJDVAACRlO5SDuzqqRhBmnFNQQ","AgADQ1QAAkZTuUg","","","","56681133"
"56681133#AgADQ1QAAkZTuUg","пожалуйста","пож","1721177757","CAACAgIAAxkDAAIh5WaXFoshxxMGRfezr8edie6w9UzeAAJDVAACRlO5SDuzqqRhBmnFNQQ","AgADQ1QAAkZTuUg","","","","56681133"
"56681133#AgADQ1QAAkZTuUg","удали пожалуйста","уда","1721177757","CAACAgIAAxkDAAIh5WaXFoshxxMGRfezr8edie6w9UzeAAJDVAACRlO5SDuzqqRhBmnFNQQ","AgADQ1QAAkZTuUg","","","","56681133"
"56681133#AgADGz0AAucK8Uo","боня виталик","#56681133","1704638773","CAACAgIAAxkBAAIbB2WauS2mpx5tcEdMRtSYpYsi6SW1AAIbPQAC5wrxSoFoYbHr63PtNAQ","AgADGz0AAucK8Uo","","true","","56681133"
"56681133#AgADGz0AAucK8Uo","виталик","#56681133","1704638773","CAACAgIAAxkBAAIbB2WauS2mpx5tcEdMRtSYpYsi6SW1AAIbPQAC5wrxSoFoYbHr63PtNAQ","AgADGz0AAucK8Uo","","true","","56681133"
"56681133#AgADbz4AAtZuKUo","огида","оги","1709294539","CAACAgIAAxUAAWXhw0aEsuW31jRzJuFlZcfsbWP7AAJvPgAC1m4pSvMaFD8sZIDiNAQ","AgADbz4AAtZuKUo","","false","olyauapl","56681133"
"56681133#AgADbz4AAtZuKUo","оляua оляюа","оля","1709294539","CAACAgIAAxUAAWXhw0aEsuW31jRzJuFlZcfsbWP7AAJvPgAC1m4pSvMaFD8sZIDiNAQ","AgADbz4AAtZuKUo","","false","olyauapl","56681133"
